index	longitudes	latitudes	land_coverage	LANG_ISO	ID_ISO_A2	weighted_endemism	language_diversity	vegetation_productivity	mgs	new.mgs
304	304	701312.791997626	6022779.32915611	0	NA	NA	0	0	NA	NA	NA
305	305	901687.875425521	6022779.32915611	0	NA	NA	0	0	NA	NA	NA
306	306	1102062.95885341	6022779.32915611	0	NA	NA	0	0	NA	NA	NA
307	307	1302438.0422813	6022779.32915611	0	NA	NA	0	0	24.950289153	NA	NA
308	308	1502813.1257092	6022779.32915611	0	NA	NA	0	0	79.8772144350005	NA	157
309	309	1703188.20913709	6022779.32915611	0.01	nor sme	nor-no sme-no	0.134387351778656	1	100.109014505505	NA	144
310	310	1903563.29256498	6022779.32915611	0.05	nor sme	nor-no sme-no	0.134387351778656	2	39.820703580005	NA	126
311	311	2103938.37599288	6022779.32915611	0.21	nor sme	nor-no sme-no	0.134387351778656	2	88.0194573594732	NA	114
312	312	2304313.45942077	6022779.32915611	0.3	nor sme fkv	nor-no sme-no fkv-no	0.301054018445323	3	117.280651805417	NA	95
313	313	2504688.54284866	6022779.32915611	0.3	nor sme fkv	nor-no sme-no fkv-no	0.301054018445323	3	122.054023775	NA	103
314	314	2705063.62627655	6022779.32915611	0.44	nor sme sme fkv	nor-no sme-no sme-fi fkv-no	0.501054018445323	4	93.2098180776945	NA	107
315	315	2905438.70970444	6022779.32915611	0.5	nor smn sme sme fkv	nor-no smn-fi sme-no sme-fi fkv-no	0.834387351778656	5	102.288176093404	3	110
316	316	3105813.79313234	6022779.32915611	0.5	nor smn sme sms sme fkv	nor-no smn-fi sme-no sms-fi sme-fi fkv-no	1.33438735177866	7	123.41481628	2	112
317	317	3306188.87656023	6022779.32915611	0.42	nor sms smn sme sms fkv	nor-no sms-ru smn-fi sme-no sms-fi fkv-no	1.2772444946358	6	123.59325599	NA	115
318	318	3506563.95998812	6022779.32915611	0.24	sms	sms-ru	0.142857142857143	1	122.35700035	NA	116
319	319	3706939.04341602	6022779.32915611	0.17	sjd sms	sjd-ru sms-ru	0.285714285714286	2	123.809998285	NA	121
320	320	3907314.12684391	6022779.32915611	0.1	sjd	sjd-ru	0.142857142857143	1	120.97240909	NA	113
321	321	4107689.2102718	6022779.32915611	0.06	sjd	sjd-ru	0.142857142857143	1	122.14239811	NA	110
322	322	4308064.29369969	6022779.32915611	0	NA	NA	0	0	122.8899033	NA	116
323	323	4508439.37712758	6022779.32915611	0	NA	NA	0	0	117.764104875	NA	NA
324	324	4708814.46055548	6022779.32915611	0	NA	NA	0	0	99.0703937625	NA	NA
325	325	4909189.54398337	6022779.32915611	0	NA	NA	0	0	104.3585849525	NA	95
326	326	5109564.62741126	6022779.32915611	0	NA	NA	0	0	103.1577243575	NA	NA
327	327	5309939.71083915	6022779.32915611	0.01	yrk	yrk-ru	0.032258064516129	1	94.1284862624998	NA	99
328	328	5510314.79426705	6022779.32915611	0.01	yrk	yrk-ru	0.032258064516129	0	105.442239600834	NA	97
329	329	5710689.87769494	6022779.32915611	0.05	yrk	yrk-ru	0.032258064516129	0	101.450379185119	NA	70
330	330	5911064.96112283	6022779.32915611	0.33	NA	NA	0	1	102.649588728011	2	62
331	331	6111440.04455072	6022779.32915611	0.57	NA	NA	0	0	100.15464135804	2	53
332	332	6311815.12797862	6022779.32915611	0.24	NA	NA	0	0	93.9947602458841	NA	47
333	333	6512190.21140651	6022779.32915611	0.03	NA	NA	0	0	85.8055736910997	NA	87
334	334	6712565.2948344	6022779.32915611	0.06	NA	NA	0	0	88.6168162669401	NA	88
335	335	6912940.37826229	6022779.32915611	0.2	NA	NA	0	1	88.0629636124598	NA	85
336	336	7113315.46169019	6022779.32915611	0.17	yrk	yrk-ru	0.032258064516129	1	85.6973988118007	NA	86
337	337	7313690.54511808	6022779.32915611	0.07	NA	NA	0	0	85.0362709922708	NA	86
338	338	7514065.62854597	6022779.32915611	0.3	yrk	yrk-ru	0.032258064516129	0	89.0976922140856	2	77
339	339	7714440.71197386	6022779.32915611	0.73	yrk	yrk-ru	0.032258064516129	1	107.746548299973	2	71
340	340	7914815.79540176	6022779.32915611	0.8	yrk	yrk-ru	0.032258064516129	1	108.748801777524	2	67
341	341	8115190.87882965	6022779.32915611	0.29	yrk	yrk-ru	0.032258064516129	1	101.95760517881	NA	67.5
342	342	8315565.96225754	6022779.32915611	0.58	yrk	yrk-ru	0.032258064516129	1	100.095688679314	2	67
343	343	8515941.04568543	6022779.32915611	0.6	yrk	yrk-ru	0.032258064516129	1	96.6820508424308	2	72
344	344	8716316.12911333	6022779.32915611	0.7	yrk	yrk-ru	0.032258064516129	1	102.290946475634	2	73
345	345	8916691.21254122	6022779.32915611	0.72	yrk	yrk-ru	0.032258064516129	2	103.352688850733	2	76
346	346	9117066.29596911	6022779.32915611	0.89	yrk nio	yrk-ru nio-ru	0.132258064516129	2	101.143863567773	2	77
347	347	9317441.379397	6022779.32915611	0.9	yrk nio enh	yrk-ru nio-ru enh-ru	1.13225806451613	3	99.7520849112227	2	75
348	348	9517816.4628249	6022779.32915611	0.9	dlg nio	dlg-ru nio-ru	0.166666666666667	2	99.8955516933828	2	76
349	349	9718191.54625279	6022779.32915611	0.98	dlg nio enf	dlg-ru nio-ru enf-ru	0.666666666666667	3	107.285563464288	2	77
350	350	9918566.62968068	6022779.32915611	1	dlg nio enf	dlg-ru nio-ru enf-ru	0.666666666666667	3	108.311149231825	2	77.5
351	351	10118941.7131086	6022779.32915611	1	dlg nio	dlg-ru nio-ru	0.166666666666667	2	108.049122181553	2	73
352	352	10319316.7965365	6022779.32915611	1	dlg nio	dlg-ru nio-ru	0.166666666666667	2	105.471599666415	2	67
353	353	10519691.8799644	6022779.32915611	1	dlg nio	dlg-ru nio-ru	0.166666666666667	2	104.7316688625	2	69
354	354	10720066.9633923	6022779.32915611	1	dlg nio	dlg-ru nio-ru	0.166666666666667	2	105.198514050823	2	71
355	355	10920442.0468201	6022779.32915611	1	dlg	dlg-ru	0.0666666666666667	1	106.477743688044	2	72
356	356	11120817.130248	6022779.32915611	1	dlg	dlg-ru	0.0666666666666667	1	107.048548758469	2	77
357	357	11321192.2136759	6022779.32915611	1	evn dlg nio	evn-ru dlg-ru nio-ru	0.187074829931973	3	107.188482105421	2	80
358	358	11521567.2971038	6022779.32915611	1	evn dlg	evn-ru dlg-ru	0.0870748299319728	2	107.582876646803	2	80
359	359	11721942.3805317	6022779.32915611	1	dlg	dlg-ru	0.0666666666666667	1	106.364421907084	2	76
360	360	11922317.4639596	6022779.32915611	1	dlg	dlg-ru	0.0666666666666667	1	105.883946969506	2	75
361	361	12122692.5473875	6022779.32915611	1	NA	NA	0	1	104.371545664075	2	77
362	362	12323067.6308154	6022779.32915611	0.98	NA	NA	0	0	105.184669206216	3	83
363	363	12523442.7142433	6022779.32915611	0.91	sah	sah-ru	0.0142857142857143	1	105.315587001047	3	89
364	364	12723817.7976712	6022779.32915611	0.9	sah	sah-ru	0.0142857142857143	1	110.679854150616	3	90
365	365	12924192.8810991	6022779.32915611	0.9	sah	sah-ru	0.0142857142857143	1	113.79274628081	3	90
366	366	13124567.964527	6022779.32915611	0.9	sah	sah-ru	0.0142857142857143	1	113.251703473354	3	89
367	367	13324943.0479549	6022779.32915611	0.81	sah	sah-ru	0.0142857142857143	0	113.042304252531	3	90
368	368	13525318.1313827	6022779.32915611	0.8	sah	sah-ru	0.0142857142857143	1	112.617818533117	3	89
369	369	13725693.2148106	6022779.32915611	0.85	NA	NA	0	1	108.081522460974	3	86.5
370	370	13926068.2982385	6022779.32915611	0.9	sah	sah-ru	0.0142857142857143	0	110.822694075459	3	87
371	371	14126443.3816664	6022779.32915611	0.9	sah	sah-ru	0.0142857142857143	1	111.427692494689	3	85
372	372	14326818.4650943	6022779.32915611	0.69	sah	sah-ru	0.0142857142857143	1	108.16614907276	3	82
373	373	14527193.5485222	6022779.32915611	0.46	sah	sah-ru	0.0142857142857143	1	78.9967935801161	NA	88
374	374	14727568.6319501	6022779.32915611	0.57	sah	sah-ru	0.0142857142857143	1	88.1913772971659	3	97
375	375	14927943.715378	6022779.32915611	0.53	sah	sah-ru	0.0142857142857143	1	93.9375338986486	3	94
376	376	15128318.7988059	6022779.32915611	0.58	sah	sah-ru	0.0142857142857143	1	93.4272585282845	3	90
377	377	15328693.8822338	6022779.32915611	0.54	sah	sah-ru	0.0142857142857143	1	95.4334612873051	3	84
378	378	15529068.9656617	6022779.32915611	0.66	sah	sah-ru	0.0142857142857143	1	94.5283720363777	1	73
379	379	15729444.0490896	6022779.32915611	0.9	NA	NA	0	0	101.948526333044	1	64
380	380	15929819.1325175	6022779.32915611	0.81	sah	sah-ru	0.0142857142857143	1	105.811233927933	1	67
381	381	16130194.2159453	6022779.32915611	0.7	NA	NA	0	0	111.053249703363	1	77
382	382	16330569.2993732	6022779.32915611	0.7	NA	NA	0	0	106.299802381043	2	82
383	383	16530944.3828011	6022779.32915611	0.7	sah	sah-ru	0.0142857142857143	1	103.316118057834	3	82
384	384	16731319.466229	6022779.32915611	0.58	NA	NA	0	0	102.747753630985	3	84
385	385	16931694.5496569	6022779.32915611	0.48	NA	NA	0	0	66.6228803020752	NA	89
386	386	17132069.6330848	6022779.32915611	0.4	ykg	ykg-ru	0.25	1	73.1836926115686	NA	89
387	387	17332444.7165127	6022779.32915611	0.47	ykg	ykg-ru	0.25	1	117.42165603	2	87
388	388	17532819.7999406	6022779.32915611	0.47	NA	NA	0	0	117.26493455	1	81
389	389	17733194.8833685	6022779.32915611	0.35	NA	NA	0	0	116.001967985	NA	74
390	390	17933569.9667964	6022779.32915611	0.2	NA	NA	0	1	112.57485199	NA	67
391	391	18133945.0502243	6022779.32915611	0.2	ckt	ckt-ru	0.0333333333333333	1	117.76438141	NA	13
392	392	18334320.1336522	6022779.32915611	0.2	ckt	ckt-ru	0.0333333333333333	1	119.985032615	NA	43.5
393	393	18534695.2170801	6022779.32915611	0.2	ckt	ckt-ru	0.0333333333333333	1	117.339429875	NA	73
394	394	18735070.300508	6022779.32915611	0.15	ckt	ckt-ru	0.0333333333333333	1	113.76836321	NA	84
395	395	18935445.3839358	6022779.32915611	0.12	ckt	ckt-ru	0.0333333333333333	1	109.28719253	NA	86.5
396	396	19135820.4673637	6022779.32915611	0.3	ckt	ckt-ru	0.0333333333333333	1	109.37742806	NA	75
397	397	19336195.5507916	6022779.32915611	0.2	NA	NA	0	1	112.294736125	NA	68
398	398	19536570.6342195	6022779.32915611	0.2	NA	NA	0	1	111.0657158	NA	53
399	399	19736945.7176474	6022779.32915611	0.2	ckt	ckt-ru	0.0333333333333333	0	101.390369867134	NA	18
400	400	19937320.8010753	6022779.32915611	0.21	ckt	ckt-ru	0.0333333333333333	0	55.8557732699366	0	0
401	401	-19937320.8010753	5821676.59105477	0.65	ckt	ckt-ru	0.0333333333333333	1	96.3181787949981	1	29
402	402	-19736945.7176474	5821676.59105477	0.59	ckt	ckt-ru	0.0333333333333333	1	103.117801734024	0	38
403	403	-19536570.6342195	5821676.59105477	0.53	ckt	ckt-ru	0.0333333333333333	1	99.4095961575865	1	49
404	404	-19336195.5507916	5821676.59105477	0.66	ckt ess	ckt-ru ess-ru	0.533333333333333	2	102.859369222314	2	57
405	405	-19135820.4673637	5821676.59105477	0.33	ckt ynk ess	ckt-ru ynk-ru ess-ru	1.03333333333333	3	100.086476124001	0	51
406	406	-18935445.3839358	5821676.59105477	0.06	ckt ynk	ckt-ru ynk-ru	0.533333333333333	2	70.744338607	1	54
407	407	-18735070.3005079	5821676.59105477	0.03	esk	esk-us	0.125	1	65.1225810810648	NA	84
408	408	-18534695.21708	5821676.59105477	0.36	esk esi	esk-us esi-us	0.1875	2	112.942760164535	2	91.5
409	409	-18334320.1336522	5821676.59105477	0.65	esk esi	esk-us esi-us	0.1875	2	118.521113905005	3	98
410	410	-18133945.0502243	5821676.59105477	0.79	esk esi	esk-us esi-us	0.1875	2	118.659704997346	NA	96
411	411	-17933569.9667964	5821676.59105477	0.93	esk	esk-us	0.125	2	124.947832896321	3	102
412	412	-17733194.8833685	5821676.59105477	1	esk	esk-us	0.125	1	127.70717114743	3	103
413	413	-17532819.7999406	5821676.59105477	1	esk koy	esk-us koy-us	0.325	2	129.259887876883	3	108
414	414	-17332444.7165127	5821676.59105477	1	esk koy	esk-us koy-us	0.325	2	129.499994564396	3	113
415	415	-17132069.6330848	5821676.59105477	1	koy	koy-us	0.2	1	129.779443193497	3	115
416	416	-16931694.5496569	5821676.59105477	1	koy	koy-us	0.2	1	130.388668379979	4	117
417	417	-16731319.466229	5821676.59105477	1	koy taa	koy-us taa-us	0.7	2	130.50579271602	3	115
418	418	-16530944.3828011	5821676.59105477	1	taa	taa-us	0.5	1	129.956605972183	4	113
419	419	-16330569.2993732	5821676.59105477	1	eng gwi	eng-us gwi-us	0.505208333333333	1	130.057790250325	2	120
420	420	-16130194.2159453	5821676.59105477	1	gwi tcb	gwi-us tcb-us	0.75	2	131.325523259686	1	116
421	421	-15929819.1325174	5821676.59105477	1	tcb	tcb-us	0.25	1	132.031935373031	3	109
422	422	-15729444.0490896	5821676.59105477	1	haa	haa-us	1	1	131.82003373624	3	107
423	423	-15529068.9656617	5821676.59105477	1	gwi haa	gwi-ca haa-ca	0.833333333333333	2	129.259342126645	3	102
424	424	-15328693.8822338	5821676.59105477	1	NA	NA	0	0	127.875487870431	3	104
425	425	-15128318.7988059	5821676.59105477	1	gwi esi	gwi-ca esi-ca	0.833333333333333	2	126.260811438902	3	103
426	426	-14927943.715378	5821676.59105477	1	gwi esi	gwi-ca esi-ca	0.833333333333333	2	125.421109859156	3	98
427	427	-14727568.6319501	5821676.59105477	1	NA	NA	0	0	125.293246445058	3	90
428	428	-14527193.5485222	5821676.59105477	1	NA	NA	0	0	124.168235732757	3	88
429	429	-14326818.4650943	5821676.59105477	1	scs	scs-ca	0.2	1	123.29168849877	3	86
430	430	-14126443.3816664	5821676.59105477	1	scs	scs-ca	0.2	1	123.969002517998	3	95
431	431	-13926068.2982385	5821676.59105477	1	scs	scs-ca	0.2	1	121.553469993776	3	101
432	432	-13725693.2148106	5821676.59105477	1	scs	scs-ca	0.2	1	113.314559744901	3	98
433	433	-13525318.1313827	5821676.59105477	1	NA	NA	0	0	102.976821348542	3	97
434	434	-13324943.0479548	5821676.59105477	1	NA	NA	0	0	105.242254224318	3	95
435	435	-13124567.964527	5821676.59105477	1	NA	NA	0	0	113.075230988485	2	89
436	436	-12924192.8810991	5821676.59105477	1	NA	NA	0	0	114.715645484761	3	84
437	437	-12723817.7976712	5821676.59105477	0.87	ikt dgr	ikt-ca dgr-ca	0.308823529411765	2	109.428065849695	2	85
438	438	-12523442.7142433	5821676.59105477	0.8	NA	NA	0	0	106.318948061507	2	81
439	439	-12323067.6308154	5821676.59105477	0.83	NA	NA	0	0	109.474338286951	2	76
440	440	-12122692.5473875	5821676.59105477	0.83	ikt	ikt-ca	0.0588235294117647	1	108.408521967974	2	77
441	441	-11922317.4639596	5821676.59105477	0.99	ikt	ikt-ca	0.0588235294117647	1	110.643120980497	2	76
442	442	-11721942.3805317	5821676.59105477	0.97	NA	NA	0	0	111.190243866602	2	72
443	443	-11521567.2971038	5821676.59105477	0.9	NA	NA	0	0	108.280104656241	2	70
444	444	-11321192.2136759	5821676.59105477	0.81	NA	NA	0	0	99.8749428298043	2	68
445	445	-11120817.130248	5821676.59105477	0.8	NA	NA	0	0	99.9489731570874	2	66
446	446	-10920442.0468201	5821676.59105477	0.95	NA	NA	0	0	105.176078427307	2	65
447	447	-10720066.9633922	5821676.59105477	0.89	ikt	ikt-ca	0.0588235294117647	1	106.207226178513	2	66
448	448	-10519691.8799644	5821676.59105477	0.95	NA	NA	0	0	104.883774869776	2	61
449	449	-10319316.7965365	5821676.59105477	1	NA	NA	0	0	107.091479263403	1	56
450	450	-10118941.7131086	5821676.59105477	1	NA	NA	0	0	101.330270098448	1	53
451	451	-9918566.62968067	5821676.59105477	0.99	ikt	ikt-ca	0.0588235294117647	1	102.475911092791	1	51
452	452	-9718191.54625278	5821676.59105477	0.58	NA	NA	0	0	97.4200356797169	1	56.5
453	453	-9517816.46282489	5821676.59105477	0.77	ikt	ikt-ca	0.0588235294117647	1	100.095296782521	NA	55
454	454	-9317441.379397	5821676.59105477	0.71	ikt	ikt-ca	0.0588235294117647	1	96.1993319208069	1	48
455	455	-9117066.2959691	5821676.59105477	0.32	NA	NA	0	0	90.0012371442445	NA	43
456	456	-8916691.21254121	5821676.59105477	0	NA	NA	0	0	87.6404135671419	NA	44
457	457	-8716316.12911332	5821676.59105477	0.12	NA	NA	0	0	89.9419945628122	NA	45
458	458	-8515941.04568543	5821676.59105477	0.46	ike	ike-ca	0.0476190476190476	1	92.9934008454475	NA	51
459	459	-8315565.96225753	5821676.59105477	0.32	NA	NA	0	0	93.5421760835633	NA	58
460	460	-8115190.87882964	5821676.59105477	0.85	NA	NA	0	0	99.4418385141907	1	56
461	461	-7914815.79540175	5821676.59105477	1	NA	NA	0	0	100.77024450898	1	52
462	462	-7714440.71197386	5821676.59105477	1	NA	NA	0	0	101.726287928171	1	34
463	463	-7514065.62854596	5821676.59105477	0.76	NA	NA	0	0	95.2431096321648	1	16
464	464	-7313690.54511807	5821676.59105477	0.6	ike	ike-ca	0.0476190476190476	1	93.8329831691646	0	0
465	465	-7113315.46169018	5821676.59105477	0.44	ike	ike-ca	0.0476190476190476	1	96.438754674968	0	9
466	466	-6912940.37826229	5821676.59105477	0.09	NA	NA	0	0	94.9443557575581	0	39
467	467	-6712565.29483439	5821676.59105477	0	NA	NA	0	0	91.1019898798154	NA	NA
468	468	-6512190.2114065	5821676.59105477	0	NA	NA	0	0	NA	NA	NA
469	469	-6311815.12797861	5821676.59105477	0	NA	NA	0	0	NA	NA	NA
470	470	-6111440.04455072	5821676.59105477	0	NA	NA	0	0	71.9997740655316	NA	NA
471	471	-5911064.96112282	5821676.59105477	0.46	kal	kal-gl	0.0769230769230769	1	93.9623209850988	0	62
472	472	-5710689.87769493	5821676.59105477	1	kal	kal-gl	0.0769230769230769	1	106.514888360396	1	73
473	473	-5510314.79426704	5821676.59105477	1	NA	NA	0	0	100.720993906328	1	18
474	474	-5309939.71083915	5821676.59105477	1	NA	NA	0	0	97.172688901914	0	0
475	475	-5109564.62741125	5821676.59105477	1	NA	NA	0	0	96.6990414050698	0	0
476	476	-4909189.54398336	5821676.59105477	1	NA	NA	0	0	96.6963203778817	0	0
477	477	-4708814.46055547	5821676.59105477	1	NA	NA	0	0	95.9540302832829	0	0
478	478	-4508439.37712758	5821676.59105477	0.85	NA	NA	0	0	93.4498502481073	0	0
479	479	-4308064.29369969	5821676.59105477	0.64	kal	kal-gl	0.0769230769230769	1	90.2825467825487	0	0
480	480	-4107689.21027179	5821676.59105477	0.59	kal	kal-gl	0.0769230769230769	1	92.3187518965365	0	0
481	481	-3907314.1268439	5821676.59105477	0.47	NA	NA	0	0	84.0458904103041	0	0
482	482	-3706939.04341601	5821676.59105477	0.27	NA	NA	0	0	48.5379047378707	NA	0
483	483	-3506563.95998812	5821676.59105477	0.1	NA	NA	0	0	76.1625266960913	NA	0
484	484	-3306188.87656022	5821676.59105477	0.1	NA	NA	0	0	88.960398483	NA	0
485	485	-3105813.79313233	5821676.59105477	0.01	NA	NA	0	0	87.588615799	NA	0
486	486	-2905438.70970444	5821676.59105477	0	NA	NA	0	0	86.3632418234906	NA	NA
487	487	-2705063.62627655	5821676.59105477	0.08	isl	isl-is	0.0909090909090909	1	88.6662848566341	NA	119
488	488	-2504688.54284865	5821676.59105477	0.35	isl	isl-is	0.0909090909090909	1	88.6419604972889	2	104
489	489	-2304313.45942076	5821676.59105477	0.42	isl	isl-is	0.0909090909090909	1	85.5294617033258	NA	103
490	490	-2103938.37599287	5821676.59105477	0.49	isl	isl-is	0.0909090909090909	1	118.381182485	3	92
491	491	-1903563.29256497	5821676.59105477	0.48	isl	isl-is	0.0909090909090909	1	106.978520615	3	89
492	492	-1703188.20913708	5821676.59105477	0.49	isl	isl-is	0.0909090909090909	1	106.99683878	3	86
493	493	-1502813.12570919	5821676.59105477	0.05	isl	isl-is	0.0909090909090909	1	67.217397695	NA	101
494	494	-1302438.0422813	5821676.59105477	0	NA	NA	0	0	NA	NA	NA
495	495	-1102062.9588534	5821676.59105477	0	NA	NA	0	0	NA	NA	NA
496	496	-901687.875425514	5821676.59105477	0	NA	NA	0	0	14.3184032465	NA	NA
497	497	-701312.791997619	5821676.59105477	0	NA	NA	0	0	NA	NA	NA
498	498	-500937.708569728	5821676.59105477	0	NA	NA	0	0	NA	NA	NA
499	499	-300562.625141837	5821676.59105477	0	NA	NA	0	0	NA	NA	NA
500	500	-100187.541713942	5821676.59105477	0	NA	NA	0	0	NA	NA	NA
501	501	100187.541713949	5821676.59105477	0	NA	NA	0	0	NA	NA	NA
502	502	300562.62514184	5821676.59105477	0	NA	NA	0	0	NA	NA	NA
503	503	500937.708569735	5821676.59105477	0	NA	NA	0	0	NA	NA	NA
504	504	701312.791997626	5821676.59105477	0	NA	NA	0	0	NA	NA	NA
505	505	901687.875425521	5821676.59105477	0	NA	NA	0	0	117.3601456	NA	NA
506	506	1102062.95885341	5821676.59105477	0.03	NA	NA	0	1	97.1137245593978	NA	182
507	507	1302438.0422813	5821676.59105477	0.29	nor	nor-no	0.0434782608695652	1	82.2909961318345	NA	171
508	508	1502813.1257092	5821676.59105477	0.62	nor sma	nor-no sma-se	0.243478260869565	4	106.77240382148	4	130
509	509	1703188.20913709	5821676.59105477	0.88	swe nor sme sje sju smj	swe-se nor-no sme-no sje-no sju-se smj-no	2.02035226405936	6	125.808266571248	3	116
510	510	1903563.29256498	5821676.59105477	1	swe nor sme sma sju sje smj	swe-se nor-no sme-no sma-se sju-se sje-se smj-no	1.72035226405936	7	130.855101272879	3	117
511	511	2103938.37599288	5821676.59105477	1	swe sju sje smj	swe-se sju-se sje-se smj-se	1.3859649122807	5	132.31010494852	3	121
512	512	2304313.45942077	5821676.59105477	0.95	swe fit smj sme	swe-se fit-se smj-se sme-se	1.3859649122807	5	128.296410575242	4	127
513	513	2504688.54284866	5821676.59105477	0.62	swe fit sme	swe-se fit-se sme-se	0.885964912280702	3	126.697313841193	4	130
514	514	2705063.62627655	5821676.59105477	0.74	swe fin fit fit sme	swe-se fin-fi fit-se fit-fi sme-fi	1.66929824561404	5	131.868542384691	4	133
515	515	2905438.70970444	5821676.59105477	0.99	fin sme	fin-fi sme-fi	0.283333333333333	2	134.678104054848	4	134
516	516	3105813.79313234	5821676.59105477	1	fin sms	fin-fi sms-ru	0.226190476190476	2	134.546973173183	4	128
517	517	3306188.87656023	5821676.59105477	1	fin krl sms krl	fin-fi krl-ru sms-ru krl-fi	1.33730158730159	4	133.859282316409	4	126
518	518	3506563.95998812	5821676.59105477	1	krl sms	krl-ru sms-ru	0.253968253968254	3	132.648361419479	4	132
519	519	3706939.04341602	5821676.59105477	0.96	rus krl sjd sms	rus-ru krl-ru sjd-ru sms-ru	0.401953601953602	3	131.195585687312	4	133
520	520	3907314.12684391	5821676.59105477	0.63	krl sjd sjt	krl-ru sjd-ru sjt-ru	0.503968253968254	3	122.620458485602	4	125
521	521	4107689.2102718	5821676.59105477	0.61	sjd sjt	sjd-ru sjt-ru	0.392857142857143	2	120.803163250292	4	121
522	522	4308064.29369969	5821676.59105477	0.64	sjd sjt	sjd-ru sjt-ru	0.392857142857143	2	125.125797696936	4	119
523	523	4508439.37712758	5821676.59105477	0.58	sjt	sjt-ru	0.25	1	127.596000753736	4	133
524	524	4708814.46055548	5821676.59105477	0.5	NA	NA	0	0	121.176717288753	4	133
525	525	4909189.54398337	5821676.59105477	0.77	yrk	yrk-ru	0.032258064516129	1	124.234533861186	4	128
526	526	5109564.62741126	5821676.59105477	0.77	NA	NA	0	1	122.956328930427	4	125
527	527	5309939.71083915	5821676.59105477	0.67	NA	NA	0	1	118.323307982825	4	126
528	528	5510314.79426705	5821676.59105477	0.84	rus kpv	rus-ru kpv-ru	0.0639517345399698	2	127.469507411758	3	119
529	529	5710689.87769494	5821676.59105477	0.92	rus kpv yrk	rus-ru kpv-ru yrk-ru	0.0962097990560989	3	133.344399084707	4	117
530	530	5911064.96112283	5821676.59105477	0.99	rus kpv yrk	rus-ru kpv-ru yrk-ru	0.0962097990560989	2	129.104813457127	4	118
531	531	6111440.04455072	5821676.59105477	0.93	kpv	kpv-ru	0.0588235294117647	1	123.015128694043	3	115
532	532	6311815.12797862	5821676.59105477	1	kpv	kpv-ru	0.0588235294117647	1	125.419610583342	4	115
533	533	6512190.21140651	5821676.59105477	1	kpv yrk	kpv-ru yrk-ru	0.0910815939278937	2	124.114533391938	3	108
534	534	6712565.2948344	5821676.59105477	0.98	kpv yrk mns	kpv-ru yrk-ru mns-ru	0.291081593927894	3	126.970537249034	3	100
535	535	6912940.37826229	5821676.59105477	1	kpv yrk mns	kpv-ru yrk-ru mns-ru	0.291081593927894	3	129.457137308743	3	101
536	536	7113315.46169019	5821676.59105477	1	kpv kca yrk	kpv-ru kca-ru yrk-ru	0.143713172875262	3	129.093743047525	3	100
537	537	7313690.54511808	5821676.59105477	1	rus kca	rus-ru kca-ru	0.0577597840755735	1	126.580390724602	3	104
538	538	7514065.62854597	5821676.59105477	0.96	kca yrk	kca-ru yrk-ru	0.0848896434634974	2	124.256179659113	3	103
539	539	7714440.71197386	5821676.59105477	0.97	yrk	yrk-ru	0.032258064516129	1	124.907398358407	3	100
