index	longitudes	latitudes	LANG_ISO	ID_ISO_A2	weighted_endemism	language_diversity	land_coverage	mgs	vegetation_productivity	new.mgs
210	210	4758908.23141245	5057486.18626965	rus mdf myv	rus-ru mdf-ru myv-ru	0.766666666666667	3	1	6	170.228237346096	118
211	211	5259845.93998218	5057486.18626965	rus kaz rus tat mhr chv mdf myv mrj	rus-ru kaz-kz rus-kz tat-ru mhr-ru chv-ru mdf-ru myv-ru mrj-ru	3.36428571428571	9	1	6	169.803181052919	104
212	212	5760783.64855191	5057486.18626965	rus kaz rus bak tat udm mhr myv	rus-ru kaz-kz rus-kz bak-ru tat-ru udm-ru mhr-ru myv-ru	1.53095238095238	8	1	5	163.88898620095	98
213	213	6261721.35712165	5057486.18626965	rus kaz rus bak tat mhr myv	rus-ru kaz-kz rus-kz bak-ru tat-ru mhr-ru myv-ru	1.19761904761905	7	1	5	168.331636576555	95
214	214	6762659.06569137	5057486.18626965	rus kaz rus bak mhr	rus-ru kaz-kz rus-kz bak-ru mhr-ru	0.614285714285714	5	1	5	158.562144438445	89
215	215	7263596.77426111	5057486.18626965	kaz rus	kaz-kz rus-kz	0.121428571428571	2	1	2	155.204266371672	88
216	216	7764534.48283084	5057486.18626965	kaz rus	kaz-kz rus-kz	0.121428571428571	3	1	5	156.624166709163	87
217	217	8265472.19140057	5057486.18626965	rus kaz rus	rus-ru kaz-kz rus-kz	0.138095238095238	3	1	5	153.013160337696	87
218	218	8766409.8999703	5057486.18626965	rus kaz rus	rus-ru kaz-kz rus-kz	0.138095238095238	3	1	5	155.524549081513	87
219	219	9267347.60854003	5057486.18626965	rus kaz rus alt	rus-ru kaz-kz rus-kz alt-ru	0.638095238095238	4	1	5	169.21955169933	106
220	220	9768285.31710976	5057486.18626965	rus alt kaz kjh cjs atv clw	rus-ru alt-ru kaz-mn kjh-ru cjs-ru atv-ru clw-ru	4.01666666666667	8	1	5	175.970757880246	146
221	221	10269223.0256795	5057486.18626965	rus xal tyv kaz kjh tyv cmn	rus-ru xal-mn tyv-ru kaz-mn kjh-ru tyv-mn cmn-mn	2.43333333333333	7	1	5	173.855834734645	147
222	222	10770160.7342492	5057486.18626965	rus xal tyv drh tyv kim	rus-ru xal-mn tyv-ru drh-mn tyv-mn kim-ru	2.43333333333333	6	1	5	170.699415781695	126
223	223	11271098.442819	5057486.18626965	rus khk xal bxr bxm drh tyv	rus-ru khk-mn xal-mn bxr-ru bxm-mn drh-mn tyv-mn	1.40833333333333	7	1	4	172.882421279682	137
224	224	11772036.1513887	5057486.18626965	rus khk bxr bxm khk	rus-ru khk-mn bxr-ru bxm-mn khk-ru	1.49166666666667	5	1	5	165.48180844658	133
225	225	12272973.8599584	5057486.18626965	rus bxr bxm	rus-ru bxr-ru bxm-mn	0.391666666666667	4	1	4	157.953789179226	126
226	226	12773911.5685281	5057486.18626965	rus khk evn bxr bxm bxu	rus-ru khk-mn evn-ru bxr-ru bxm-mn bxu-cn	0.783333333333333	6	1	5	169.477000976591	122
227	227	13274849.2770979	5057486.18626965	rus cmn evn bxu dta evn	rus-ru cmn-cn evn-ru bxu-cn dta-cn evn-cn	0.75625	5	1	5	171.106744029205	129
228	228	13775786.9856676	5057486.18626965	rus cmn evn orh dta evn	rus-ru cmn-cn evn-ru orh-cn dta-cn evn-cn	0.75625	6	1	5	173.13580970868	138
229	229	14276724.6942373	5057486.18626965	rus cmn evn mnc orh	rus-ru cmn-cn evn-ru mnc-cn orh-cn	0.482440476190476	5	1	5	172.504882019955	155.5
230	230	14777662.4028071	5057486.18626965	rus evn	rus-ru evn-ru	0.0583333333333333	2	1	5	172.108711821672	137
231	231	15278600.1113768	5057486.18626965	rus evn gld neg oac ude	rus-ru evn-ru gld-ru neg-ru oac-ru ude-ru	1.89166666666667	6	0.8	4	164.247607633586	145
232	232	15779537.8199465	5057486.18626965	rus niv neg ulc oac oaa	rus-ru niv-ru neg-ru ulc-ru oac-ru oaa-ru	3.35	5	0.39	4	155.17345238936	147
233	233	16280475.5285163	5057486.18626965	NA	NA	0	0	0.01	4	NA	148
234	234	16781413.237086	5057486.18626965	NA	NA	0	0	0	5	NA	NA
235	235	17282350.9456557	5057486.18626965	rus itl yux	rus-ru itl-ru yux-ru	0.85	2	0.25	3	94.6273410578162	125
236	236	17783288.6542255	5057486.18626965	rus	rus-ru	0.0166666666666667	1	0.43	3	152.030768425526	113
237	237	18284226.3627952	5057486.18626965	ale	ale-ru	0.5	1	0.02	4	NA	125
238	238	18785164.0713649	5057486.18626965	ale mud	ale-ru mud-ru	1.5	2	0.01	3	73.55455779875	123
239	239	19286101.7799347	5057486.18626965	NA	NA	0	0	0	4	74.8216829262486	135
240	240	19787039.4885044	5057486.18626965	NA	NA	0	0	0	4	77.8260464662494	153
241	241	-19787039.4885044	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
242	242	-19286101.7799346	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
243	243	-18785164.0713649	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
244	244	-18284226.3627952	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
245	245	-17783288.6542255	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
246	246	-17282350.9456557	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
247	247	-16781413.237086	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
248	248	-16280475.5285163	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
249	249	-15779537.8199465	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
250	250	-15278600.1113768	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
251	251	-14777662.4028071	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
252	252	-14276724.6942373	4550707.28625426	NA	NA	0	0	0	7	NA	290
253	253	-13775786.9856676	4550707.28625426	eng tqn hur wac noo slh clm kla ctc sno kyl str str qui ska csz lut	eng-us tqn-us hur-ca wac-us noo-ca slh-us clm-us kla-us ctc-us sno-us kyl-us str-us str-ca qui-us ska-us csz-us lut-us	13.1893939393939	19	0.59	6	204.270503953973	209
254	254	-13274849.2770979	4550707.28625426	eng pao yak oka tqn col fla oka spo uma wac waa	eng-us pao-us yak-us oka-us tqn-us col-us fla-us oka-ca spo-us uma-us wac-us waa-us	8.27272727272727	12	1	3	172.681594565327	74
255	255	-12773911.5685281	4550707.28625426	eng shh bla pao kut nez fla crd kut	eng-us shh-us bla-us pao-us kut-us nez-us fla-us crd-us kut-ca	5.02272727272727	10	1	4	185.340009402223	84
256	256	-12272973.8599584	4550707.28625426	eng cro shh bla arp asb crk ats	eng-us cro-us shh-us bla-us arp-us asb-us crk-us ats-us	4.27272727272727	8	1	5	169.911188625132	75
257	257	-11772036.1513887	4550707.28625426	eng lkt dak cro asb chy	eng-us lkt-us dak-us cro-us asb-us chy-us	2.85606060606061	6	1	5	158.10404280482	76
258	258	-11271098.4428189	4550707.28625426	eng lkt dak ciw ari hid crg mhq	eng-us lkt-us dak-us ciw-us ari-us hid-us crg-us mhq-us	5.02272727272727	8	1	7	164.391468637969	87
259	259	-10770160.7342492	4550707.28625426	eng dak ciw ojw	eng-us dak-us ciw-us ojw-ca	0.665584415584416	3	1	7	170.405416024806	117
260	260	-10269223.0256795	4550707.28625426	eng ciw ojb win	eng-us ciw-us ojb-ca win-us	0.889393939393939	5	1	6	170.660018021818	189
261	261	-9768285.31710975	4550707.28625426	eng ciw ojb ojc pot otw mez one	eng-us ciw-us ojb-ca ojc-ca pot-us otw-us mez-us one-us	2.78939393939394	9	1	6	122.241857884051	181
262	262	-9267347.60854002	4550707.28625426	eng eng fra ciw ojc otw otw one pot umu	eng-us eng-ca fra-ca ciw-us ojc-ca otw-ca otw-us one-ca pot-ca umu-ca	2.83261738261738	10	1	6	134.830210622069	171
263	263	-8766409.89997029	4550707.28625426	eng eng fra ojc alq otw moh see ojg one cay tus ono see cay tus	eng-us eng-ca fra-ca ojc-ca alq-ca otw-ca moh-ca see-us ojg-ca one-ca cay-us tus-ca ono-ca see-ca cay-ca tus-us	8.99928404928405	14	1	6	183.49002635901	181
264	264	-8265472.19140056	4550707.28625426	eng eng fra moe alq moh atj one abe moh ono	eng-us eng-ca fra-ca moe-ca alq-ca moh-ca atj-ca one-us abe-ca moh-us ono-us	5.83261738261738	11	1	6	187.11374845228	185
265	265	-7764534.48283083	4550707.28625426	eng eng fra moe pqm pqm mic	eng-us eng-ca fra-ca moe-ca pqm-us pqm-ca mic-us	2.33261738261738	7	0.79	6	189.958840508541	179
266	266	-7263596.7742611	4550707.28625426	eng fra mic pqm pqm	eng-ca fra-ca mic-ca pqm-us pqm-ca	1.44322344322344	5	0.53	6	180.602364500755	186
267	267	-6762659.06569137	4550707.28625426	eng mic	eng-ca mic-ca	0.371794871794872	3	0.12	6	135.09017113197	188
268	268	-6261721.35712164	4550707.28625426	mic fra	mic-ca fra-pm	1.33333333333333	2	0.22	5	80.0549082687506	166
269	269	-5760783.6485519	4550707.28625426	NA	NA	0	0	0.08	5	NA	176
270	270	-5259845.93998217	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
271	271	-4758908.23141244	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
272	272	-4257970.52284271	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
273	273	-3757032.81427298	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
274	274	-3256095.10570325	4550707.28625426	NA	NA	0	0	0	12	NA	NA
275	275	-2755157.39713352	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
276	276	-2254219.68856379	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
277	277	-1753281.97999405	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
278	278	-1252344.27142432	4550707.28625426	glg	glg-es	0.333333333333333	1	0.01	8	NA	315
279	279	-751406.562854592	4550707.28625426	spa glg ast bre	spa-es glg-es ast-es bre-fr	1.45833333333333	5	0.17	12	200.7500114625	313
280	280	-250468.85428486	4550707.28625426	fra spa oci eus bre arg eus	fra-fr spa-es oci-fr eus-es bre-fr arg-es eus-fr	2.81944444444444	7	0.53	9	156.763735681047	301
281	281	250468.854284871	4550707.28625426	fra spa oci cat frp arg cat oci cat spa fra	fra-fr spa-es oci-fr cat-es frp-fr arg-es cat-fr oci-es cat-ad spa-ad fra-ad	4.65277777777778	10	0.97	9	198.822606009669	231
282	282	751406.562854603	4550707.28625426	fra deu ita oci frp lmo gsw gsw fra frp oci lij roh lmo ita frp wae lij wae fra	fra-fr deu-de ita-it oci-fr frp-fr lmo-it gsw-ch gsw-fr fra-ch frp-ch oci-it lij-it roh-ch lmo-ch ita-ch frp-it wae-ch lij-fr wae-it fra-mc	12.2777777777778	21	0.85	7	185.972762227616	236
283	283	1252344.27142433	4550707.28625426	fra deu ita deu ces lmo gsw eml slv vec cos deu lij fur roh lmo ita wae slv lld gsw wae ita	fra-fr deu-de ita-it deu-at ces-cz lmo-it gsw-ch eml-it slv-si vec-it cos-fr deu-it lij-it fur-it roh-ch lmo-ch ita-ch wae-ch slv-it lld-it gsw-li wae-li ita-sm	13.4777777777778	21	0.86	7	181.878436019717	227
284	284	1753281.97999406	4550707.28625426	deu ita hun deu ces hrv bos slk slv fur hun slv deu hun hrv slv ces slv ita	deu-de ita-it hun-hu deu-at ces-cz hrv-hr bos-ba slk-sk slv-si fur-it hun-sk slv-it deu-hu hun-at hrv-at slv-at ces-at slv-hu ita-si	11.2	19	0.79	7	188.738971310756	225
285	285	2254219.68856379	4550707.28625426	ukr ron bul hun srp hrv bos slk hun srp rue aln hun hun srp hun deu bul deu ukr aln slk rue rmn slk rmy rmc	ukr-ua ron-ro bul-bg hun-hu srp-rs hrv-hr bos-ba slk-sk hun-ro srp-me rue-ua aln-xk hun-sk hun-rs srp-xk hun-ua deu-hu bul-rs deu-ro ukr-sk aln-rs slk-hu rue-sk rmn-hu slk-rs rmy-ba rmc-sk	15.3611111111111	25	1	7	179.716012478486	186
286	286	2755157.39713353	4550707.28625426	ukr ron bul hun srp ron hun rue ron hun bul deu rmc rmn ukr rue	ukr-ua ron-ro bul-bg hun-hu srp-rs ron-md hun-ro rue-ua ron-ua hun-ua bul-rs deu-ro rmc-ua rmn-bg ukr-ro rue-sk	7.52777777777778	16	1	7	185.119386655253	198
287	287	3256095.10570326	4550707.28625426	ukr ron rus bul ron ron gag gag bul crh crh	ukr-ua ron-ro rus-ua bul-bg ron-md ron-ua gag-md gag-bg bul-md crh-bg crh-ro	6.81111111111111	11	0.67	7	166.796520099674	127
288	288	3757032.81427299	4550707.28625426	ukr rus	ukr-ua rus-ua	0.311111111111111	2	0.55	6	158.41524528762	112
289	289	4257970.52284272	4550707.28625426	rus ukr rus ady abk ell uum	rus-ru ukr-ua rus-ua ady-ru abk-ge ell-ua uum-ua	3.32777777777778	7	0.62	7	158.274394800846	115
290	290	4758908.23141245	4550707.28625426	rus xal kat che krc inh ady xmf kbd oss abk sva abq	rus-ru xal-ru kat-ge che-ru krc-ru inh-ru ady-ru xmf-ge kbd-ru oss-ge abk-ge sva-ge abq-ru	7.6	13	0.99	7	169.614127026315	109
291	291	5259845.93998218	4550707.28625426	rus kaz rus xal kat che ava inh dar lbe kum nog kva cji kpt ani gdo bph	rus-ru kaz-kz rus-kz xal-ru kat-ge che-ru ava-ru inh-ru dar-ru lbe-ru kum-ru nog-ru kva-ru cji-ru kpt-ru ani-ru gdo-ru bph-ru	9.22142857142857	18	0.76	2	136.439738247981	80
292	292	5760783.64855191	4550707.28625426	kaz rus	kaz-kz rus-kz	0.121428571428571	2	0.62	0	68.4466214337761	55
293	293	6261721.35712165	4550707.28625426	kaz kaz	kaz-kz kaz-uz	0.25	2	1	0	138.581477463456	38
294	294	6762659.06569137	4550707.28625426	kaz kaa kaz	kaz-kz kaa-uz kaz-uz	0.583333333333333	3	1	0	100.150673263237	37
295	295	7263596.77426111	4550707.28625426	kaz	kaz-kz	0.05	1	1	0	138.416484824911	43
296	296	7764534.48283084	4550707.28625426	kaz kir	kaz-kz kir-kg	0.216666666666667	2	1	2	140.062199971053	53
297	297	8265472.19140057	4550707.28625426	kaz kir dng dng	kaz-kz kir-kg dng-kg dng-kz	1.71666666666667	4	1	3	128.874689943486	70
298	298	8766409.8999703	4550707.28625426	kaz rus xal kaz kir uig rus sjo	kaz-kz rus-kz xal-cn kaz-cn kir-kg uig-kz rus-kg sjo-cn	2.03095238095238	10	1	2	140.000224764376	80
299	299	9267347.60854003	4550707.28625426	kaz rus uig xal kaz dta slr sjo uzn tat rus	kaz-kz rus-kz uig-cn xal-cn kaz-cn dta-cn slr-cn sjo-cn uzn-cn tat-cn rus-cn	2.65519480519481	11	1	4	153.658653480352	69
300	300	9768285.31710976	4550707.28625426	cmn kaz rus uig xal kaz kaz uzn tat tyv rus	cmn-cn kaz-kz rus-kz uig-cn xal-cn kaz-cn kaz-mn uzn-cn tat-cn tyv-cn rus-cn	2.26977813852814	11	1	0	138.715984056462	48
301	301	10269223.0256795	4550707.28625426	cmn khk uig kaz xal kaz tyv uzn tat tyv	cmn-cn khk-mn uig-cn kaz-cn xal-mn kaz-mn tyv-mn uzn-cn tat-cn tyv-cn	2.06501623376623	9	1	0	140.904468614493	35
302	302	10770160.7342492	4550707.28625426	khk mvf uig kaz xal mvf uig	khk-mn mvf-cn uig-cn kaz-cn xal-mn mvf-mn uig-mn	1.70876623376623	5	1	1	141.333738033579	45
303	303	11271098.442819	4550707.28625426	khk mvf xal mvf	khk-mn mvf-cn xal-mn mvf-mn	0.475	3	1	3	150.162038555897	48
304	304	11772036.1513887	4550707.28625426	khk bxm evn	khk-mn bxm-mn evn-mn	1.225	2	1	2	145.939779975475	44
305	305	12272973.8599584	4550707.28625426	khk mvf bxm mvf	khk-mn mvf-cn bxm-mn mvf-mn	0.433333333333333	4	1	4	147.182361430099	46
306	306	12773911.5685281	4550707.28625426	khk mvf bxm mvf bxu dta	khk-mn mvf-cn bxm-mn mvf-mn bxu-cn dta-cn	0.85	6	1	4	152.985998280098	53
307	307	13274849.2770979	4550707.28625426	cmn khk mvf bxm mvf bxu dta evn	cmn-cn khk-mn mvf-cn bxm-mn mvf-mn bxu-cn dta-cn evn-cn	1.13125	7	1	5	164.051478873485	100
308	308	13775786.9856676	4550707.28625426	cmn mvf mnc orh dta evn kjh	cmn-cn mvf-cn mnc-cn orh-cn dta-cn evn-cn kjh-cn	1.92410714285714	7	1	5	164.155616945569	142
309	309	14276724.6942373	4550707.28625426	cmn kor kor mnc orh	cmn-cn kor-cn kor-kp mnc-cn orh-cn	0.924107142857143	5	1	5	175.801145878507	174
310	310	14777662.4028071	4550707.28625426	rus cmn kor kor gld	rus-ru cmn-cn kor-cn kor-ru gld-cn	1.79791666666667	5	0.94	5	171.733554609205	185
311	311	15278600.1113768	4550707.28625426	rus gld kor ude	rus-ru gld-ru kor-ru ude-ru	1.51666666666667	4	0.54	5	181.541115734883	159
312	312	15779537.8199465	4550707.28625426	jpn oac oaa	jpn-jp oac-ru oaa-ru	0.958333333333333	4	0.34	6	143.463560932498	184
313	313	16280475.5285163	4550707.28625426	jpn	jpn-jp	0.125	1	0.04	6	148.73154110549	192
314	314	16781413.237086	4550707.28625426	NA	NA	0	0	0	5	65.0292291816688	136.5
315	315	17282350.9456557	4550707.28625426	NA	NA	0	0	0	3	NA	113
316	316	17783288.6542255	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
317	317	18284226.3627952	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
318	318	18785164.0713649	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
319	319	19286101.7799347	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
320	320	19787039.4885044	4550707.28625426	NA	NA	0	0	0	NA	NA	NA
321	321	-19787039.4885044	4043928.38623887	NA	NA	0	0	0	NA	NA	NA
322	322	-19286101.7799346	4043928.38623887	NA	NA	0	0	0	NA	NA	NA
323	323	-18785164.0713649	4043928.38623887	NA	NA	0	0	0	NA	NA	NA
324	324	-18284226.3627952	4043928.38623887	NA	NA	0	0	0	NA	NA	NA
325	325	-17783288.6542255	4043928.38623887	NA	NA	0	0	0	NA	NA	NA
326	326	-17282350.9456557	4043928.38623887	NA	NA	0	0	0	NA	NA	NA
327	327	-16781413.237086	4043928.38623887	NA	NA	0	0	0	NA	NA	NA
328	328	-16280475.5285163	4043928.38623887	NA	NA	0	0	0	NA	NA	NA
329	329	-15779537.8199465	4043928.38623887	NA	NA	0	0	0	NA	NA	NA
330	330	-15278600.1113768	4043928.38623887	NA	NA	0	0	0	NA	NA	NA
331	331	-14777662.4028071	4043928.38623887	NA	NA	0	0	0	NA	NA	NA
332	332	-14276724.6942373	4043928.38623887	NA	NA	0	0	0	7	NA	NA
333	333	-13775786.9856676	4043928.38623887	eng acv hup yur peq wit poo kla tol lmw kyh pom	eng-us acv-us hup-us yur-us peq-us wit-us poo-us kla-us tol-us lmw-us kyh-us pom-us	10.0227272727273	12	0.45	6	193.23393587098	177
334	334	-13274849.2770979	4043928.38623887	eng shh pao acv was mnr csm yok mjd nsq nmu pmw atw	eng-us shh-us pao-us acv-us was-us mnr-us csm-us yok-us mjd-us nsq-us nmu-us pmw-us atw-us	9.52272727272727	13	1	3	156.420683328661	58
335	335	-12773911.5685281	4043928.38623887	eng ute shh pao par	eng-us ute-us shh-us pao-us par-us	1.18939393939394	5	1	3	155.232218195822	57
336	336	-12272973.8599584	4043928.38623887	eng nav ute	eng-us nav-us ute-us	0.689393939393939	3	1	3	163.311602631514	60
337	337	-11772036.1513887	4043928.38623887	eng spa apj	eng-us spa-us apj-us	0.633838383838384	3	1	6	169.894207187984	72
338	338	-11271098.4428189	4043928.38623887	eng	eng-us	0.0227272727272727	1	1	7	169.163010091641	80
339	339	-10770160.7342492	4043928.38623887	eng chr osa pot oma win see sjw sac kic ksk qua	eng-us chr-us osa-us pot-us oma-us win-us see-us sjw-us sac-us kic-us ksk-us qua-us	5.55606060606061	13	1	7	178.833267250594	189
340	340	-10269223.0256795	4043928.38623887	eng sac	eng-us sac-us	0.356060606060606	2	1	7	186.670889174557	225
341	341	-9768285.31710975	4043928.38623887	eng pot	eng-us pot-us	0.222727272727273	2	1	8	181.008821382933	233
342	342	-9267347.60854002	4043928.38623887	eng eng otw pot pot umu	eng-us eng-ca otw-ca pot-us pot-ca umu-ca	1.59452214452214	5	1	8	185.962069374136	251
343	343	-8766409.89997029	4043928.38623887	eng see cay	eng-us see-us cay-us	0.856060606060606	3	1	7	195.379686098203	242
344	344	-8265472.19140056	4043928.38623887	eng	eng-us	0.0227272727272727	1	0.48	8	164.164884710519	235
345	345	-7764534.48283083	4043928.38623887	NA	NA	0	0	0.08	8	NA	219
346	346	-7263596.7742611	4043928.38623887	NA	NA	0	0	0	NA	NA	NA
347	347	-6762659.06569137	4043928.38623887	NA	NA	0	0	0	NA	NA	NA
348	348	-6261721.35712164	4043928.38623887	NA	NA	0	0	0	NA	NA	NA
349	349	-5760783.6485519	4043928.38623887	NA	NA	0	0	0	NA	NA	NA
350	350	-5259845.93998217	4043928.38623887	NA	NA	0	0	0	NA	NA	NA
351	351	-4758908.23141244	4043928.38623887	NA	NA	0	0	0	NA	NA	NA
352	352	-4257970.52284271	4043928.38623887	NA	NA	0	0	0	NA	NA	NA
353	353	-3757032.81427298	4043928.38623887	NA	NA	0	0	0	NA	NA	NA
354	354	-3256095.10570325	4043928.38623887	por	por-pt	0.2	1	0.01	12	74.0408973700003	NA
355	355	-2755157.39713352	4043928.38623887	por	por-pt	0.2	1	0.01	9	NA	NA
356	356	-2254219.68856379	4043928.38623887	NA	NA	0	0	0	NA	NA	NA
357	357	-1753281.97999405	4043928.38623887	NA	NA	0	0	0	7	NA	NA
358	358	-1252344.27142432	4043928.38623887	por	por-pt	0.2	2	0.02	8	NA	223
359	359	-751406.562854592	4043928.38623887	spa por ext glg ast glg mwl fax ext	spa-es por-pt ext-es glg-es ast-es glg-pt mwl-pt fax-es ext-pt	6.15833333333333	9	0.97	8	185.036851874602	216
360	360	-250468.85428486	4043928.38623887	spa cat eus arg	spa-es cat-es eus-es arg-es	1.20833333333333	4	0.92	7	168.48830965629	179
361	361	250468.854284871	4043928.38623887	spa arq cat kab arg cat cat spa fra	spa-es arq-dz cat-es kab-dz arg-es cat-fr cat-ad spa-ad fra-ad	3.15833333333333	9	0.17	11	112.131310071311	220
362	362	751406.562854603	4043928.38623887	fra arq aeb kab sro src cos sdn sdc cat	fra-fr arq-dz aeb-tn kab-dz sro-it src-it cos-fr sdn-it sdc-it cat-it	4.59444444444444	8	0.1	8	NA	231
363	363	1252344.27142433	4043928.38623887	fra ita aeb scn sro src cos sdn aae cos	fra-fr ita-it aeb-tn scn-it sro-it src-it cos-fr sdn-it aae-it cos-it	4.31111111111111	10	0.23	9	157.507172524313	234
364	364	1753281.97999406	4043928.38623887	ita scn aae ell hrv	ita-it scn-it aae-it ell-it hrv-it	3.16666666666667	5	0.4	9	168.285407835659	236
365	365	2254219.68856379	4043928.38623887	ita ell bul srp mkd als srp aln pnt aln mkd aat aln rup srp srp bul tur rup als rup aln ruq ruq ell	ita-it ell-gr bul-bg srp-rs mkd-mk als-al srp-me aln-al pnt-gr aln-xk mkd-gr aat-gr aln-mk rup-gr srp-xk srp-mk bul-rs tur-mk rup-mk als-gr rup-al aln-rs ruq-gr ruq-mk ell-al	16.1166666666667	25	0.53	7	165.763284573494	191
366	366	2755157.39713353	4043928.38623887	tur ell bul mkd pnt mkd aat tur bul mkd tur tur bgx ruq bul bul tsd	tur-tr ell-gr bul-bg mkd-mk pnt-gr mkd-gr aat-gr tur-bg bul-rs mkd-bg tur-mk tur-gr bgx-tr ruq-mk bul-gr bul-tr tsd-gr	9.74166666666667	17	0.5	6	107.931390797599	183
367	367	3256095.10570326	4043928.38623887	tur bul tur rmn lad ell	tur-tr bul-bg tur-bg rmn-bg lad-tr ell-tr	3.29166666666667	5	0.78	5	177.590423945871	161
368	368	3757032.81427299	4043928.38623887	tur kmr apc ady kbd	tur-tr kmr-tr apc-tr ady-tr kbd-tr	2.79166666666667	5	0.88	5	162.913462075471	112
369	369	4257970.52284272	4043928.38623887	tur kmr kiu apc acm ayp ayp acm kmr diq	tur-tr kmr-tr kiu-tr apc-sy acm-sy ayp-tr ayp-sy acm-tr kmr-sy diq-tr	4.70833333333333	10	0.75	4	163.108575700433	127
370	370	4758908.23141245	4043928.38623887	tur ars kmr azb ars azj ayp kat kmr kiu hye kmr xmf ayp ayp hye oss lzz azj hye kmr hye aii azj lzz kmr hac azb kat cld aii aii tru aii abk tru	tur-tr ars-iq kmr-tr azb-ir ars-sy azj-az ayp-iq kat-ge kmr-ir kiu-tr hye-am kmr-iq xmf-ge ayp-tr ayp-sy hye-ir oss-ge lzz-tr azj-ge hye-az kmr-sy hye-ge aii-ir azj-am lzz-ge kmr-am hac-iq azb-tr kat-tr cld-iq aii-iq aii-sy tru-tr aii-tr abk-tr tru-sy	19.625	35	0.96	4	156.051643665581	117
371	371	5259845.93998218	4043928.38623887	pes azb azj kat ckb kmr hye che kmr ava glk dar kmr hye lez lbe ttt kum azj hye tly tly lez aii rut azj agx kmr tab tkr ava ddo akv tkr kva cji kpt bbl huz kap tin khv kry udi aqc kat gin rut bdk kjj kjf jdt bhn	pes-ir azb-ir azj-az kat-ge ckb-ir kmr-ir hye-am che-ru kmr-iq ava-ru glk-ir dar-ru kmr-az hye-ir lez-ru lbe-ru ttt-az kum-ru azj-ge hye-az tly-az tly-ir lez-az aii-ir rut-ru azj-am agx-ru kmr-am tab-ru tkr-ru ava-az ddo-ru akv-ru tkr-az kva-ru cji-ru kpt-ru bbl-ge huz-ru kap-ru tin-ru khv-ru kry-az udi-az aqc-ru kat-az gin-ru rut-az bdk-az kjj-az kjf-az jdt-az bhn-ge	39.6944444444444	52	0.92	5	162.176716793283	146
